name,type,district,address,area,price,total
宇众悦城,住宅,郫都,红光镇红光路广场路四段216号（技师学院旁）,待定,5700,0
公园1号,住宅,郫都,思源路81号,待定,7100,0
西蜀祥瑞府,住宅,郫都,古城镇蜀汉北街102号,52-116㎡,6880,35
润弘丽都,住宅,郫都,郫筒镇和平南三街399号,待定,4500,0
优派立方,住宅,郫都,红光镇港大路39号（恒大帝景斜对面）,待定,6000,0
中铁西郡英华三期,住宅,郫都,红光镇港通北一路567号,待定,6400,0
中冶中央公园,住宅,郫都,郫筒镇梨园路一段708号,62㎡,5500,0
青霞山水卡伦德拉小镇,别墅,大邑,分水社区1组88号,130㎡,14000,156
幸福公社二期,住宅,大邑,青霞镇分水2组12号,31-62㎡,11980,30
鹤鸣青云墅,住宅,大邑,鹤鸣乡青云街1号,39-118㎡,10000,37
青霞山水卡伦德拉小镇,住宅,大邑,分水社区1组88号,48-91㎡,10000,48
月麓湾二期,别墅,大邑,花水湾镇王山南路1.3.5号,106-134㎡,11500,118
养和山居一期,住宅,大邑,平阳街1号,57-98㎡,6500,37
优品美地,商业,大邑,潘家街三段1号（甲子路和潘家街交汇处）,待定,6500,0
月麓湾二期,住宅,大邑,花水湾镇王山南路1.3.5号,119-121㎡,11500,132
惠山公馆,住宅,大邑,晋原镇大邑县西街95号（原九龙超市旁）,93-125㎡,15000,45
子龙邑都一期,住宅,大邑,晋原镇子龙街160号,待定,3700,0
春熙江岸,住宅,大邑,晋原镇桃源大道99号,待定,6500,0
领香城,住宅,大邑,安仁镇大邑县潘家街四段377号,待定,3300,0
保利中央峰景,住宅,大邑,桃源新城雪山大道777号（大邑县植物园旁）,待定,5100,0
中交锦天新城,住宅,大邑,晋原街道元通路与邑新大道交汇处,待定,价格待定,0
御金府,住宅,大邑,晋原镇北街289号,待定,5000,0
恒大山水城,别墅,大邑,二环路南三段（紫荆电影城旁）,待定,6000,0
恒宇时代天街,住宅,大邑,晋原镇锦屏大道1号,待定,4700,0
祥荣城市绿洲二期,住宅,大邑,大邑大道268号,待定,4600,0
锦绣宸府,住宅,大邑,晋原镇甲子路55号,待定,价格待定,0
凯蒂凯旋城,住宅,大邑,晋原镇温泉路201号（家乐福对面）,待定,价格待定,0
玉峰,住宅,大邑,晋原镇潘家街三段23号,94㎡,5500,0
祥荣城市绿洲二期,商业,大邑,大邑大道268号,待定,28000,0
香槟大道,住宅,大邑,川西旅游环线与二环路交汇处（假雪山广场对面）,87㎡,价格待定,0
雾山河畔1期,住宅,大邑,成都市大邑县雾山乡两河口社区7组100号,40-91㎡,6600,28
恒宇时代天街,商业,大邑,晋原镇锦屏大道1号,待定,25000,0
青禾名都,住宅,大邑,雪山大道二段598号,待定,价格待定,0
恒昌格兰郡,住宅,大邑,桃园大道蜀望路555号 （新政府南侧）,待定,4500,0
优品美地,商业类,大邑,潘家街三段1号（甲子路和潘家街交汇处）,32㎡,7500,0
保利中央峰景,别墅,大邑,雪山大道777号,122㎡,10000,0
聚龙名城,住宅,大邑,沙渠镇方圆路172号（沙渠镇政府旁）,待定,3500,0
春熙江岸商铺,商业,大邑,大邑县桃源大道99号,待定,40000,0
山水华府,住宅,大邑,滨江东路北二段136号（斜江河畔，静惠山旁）,待定,7000,0
幸福公社二期,别墅,大邑,青霞镇分水2组12号,待定,价格待定,0
邑都上城,住宅,大邑,晋原镇大邑大道458号（大邑中学对面）,待定,5036,0
林肯郡,住宅,大邑,滨河路东段88号,110㎡,5200,0
滨河景秀,住宅,大邑,体育场东路118号(大邑县老体育场旁),待定,3600,0
优品美地,住宅,大邑,潘家街三段23号,待定,4600,0
春江花苑,住宅,大邑,温泉大道西段162号（惠昌花园旁）,待定,3300,0
圣菲壹号,住宅,大邑,甲子东道160号（近新城医院）,待定,3200,0
鑫河国际花园,住宅,大邑,桃源新城（斜江河畔）,待定,3600,0
春天国际,住宅,大邑,大邑大道632号（大邑中学附近）,待定,4000,0
北欧丽景,住宅,大邑,花水湾度假小镇（西岭雪山下）,待定,7000,0
水岸西岭,别墅,大邑,西岭雪山（滑雪场路侧）,待定,7000,0
保利中央公园,住宅,大邑,雪山大道777号,107㎡,5000,0
润达广场,住宅,大邑,滨河路东段与锦屏大道交汇处,待定,3500,0
蓬莱尚岛,别墅,大邑,安仁镇大安路6666号（川师影视学院旁）,待定,23800,0
大邑金融中心,住宅,大邑,晋原镇内蒙古大道51号,待定,价格待定,0
砚湖,住宅,大邑,安仁镇迎宾路1号,待定,价格待定,0
山客部落,住宅,大邑,王山南路8号,待定,8000,0
云上旅游度假区,别墅,大邑,晋原镇七里村5组,90-195㎡,18500,0
大邑圣桦公馆,住宅,大邑,晋原镇北街4号,待定,6000,0
成都院坝,商业,大邑,千禧街133号,待定,价格待定,0
城市绿洲,住宅,大邑,大邑大道567号（大邑县政务服务中心旁）,69-87㎡,价格待定,0
力扬时代,住宅,大邑,桃源新城人和街99号,待定,价格待定,0
圣桦城,住宅,大邑,内蒙古大道666号（大邑县政府旁）,71-101㎡,7000,0
花样年大溪谷五期,别墅,蒲江,顺城路88号,待定,245,0
剑桥小镇三期,住宅,蒲江,寿安镇迎宾大道88号（寿安中心小学附近）,61㎡,5600,34
凯世捷财富广场,住宅,蒲江,桫椤路上段1号（美好家园旁）,待定,4900,0
保利石象湖国际乡村俱乐部,别墅,蒲江,石象湖生态风景区(成雅高速旁),待定,价格待定,0
尉洪香槟城2期,住宅,蒲江,蒲江县鹤山镇紫华路138号,待定,5200,0
万象云庭,住宅,蒲江,鹤山镇工业大道上段3号,115㎡,6000,69
雍锦澜湾,住宅,蒲江,鹤山镇梁江村,147㎡,8300,0
紫悦府,住宅,蒲江,清江大道,待定,价格待定,0
天府孔雀城,住宅,蒲江,成都市成雅高速寿安路口,待定,价格待定,0
天府孔雀城,别墅,蒲江,成都市成雅高速寿安路口,待定,价格待定,0
雄飞新园名都,底商,高新,新园大道8号,待定,30000,0
雄飞新园紫郡,底商,高新,新园大道8号,待定,30000,0
星宸国际,写字楼,高新,益州大道中段555号,待定,15000,0
香月湖,住宅,高新,益州大道中段699号（天府一街与天府二街之间）,71-87㎡,26000,178
嘉祥瑞庭南城,商业类,高新,益州大道中段1918号,45-68㎡,17500,79
海洋中心,商业类,高新,天府三街吉泰路588号,100㎡,185,185
誉峰三期,商业类,高新,交子大道333号,40㎡,20000,84
香月湖,商业类,高新,益州大道中段699号（天府一街与天府二街之间）,39-42㎡,26000,117
红树湾,住宅,高新,中和大道二段69号,73-120㎡,24000,288
和雅嘉御,商业类,高新,永丰路7号（衣冠庙地铁口B出口）,58㎡,21000,120
雄飞新园名都,商业类,高新,新园大道8号,46-47㎡,9600,42
香月湖,底商,高新,益州大道中段699号（天府一街与天府二街之间）,待定,45000,0
建发鹭洲国际,底商,高新,天府二街1033号（天府二街与南华路交汇处）,待定,19200,0
金房大榕湾人家,底商,高新,石羊场路555号,待定,48000,0
花样年美年广场,商业类,高新,天府大道中段1388号,135-340㎡,30000,360
融创香璟台二期,商业类,高新,梓州大道与新通大道的交汇处,47-156㎡,13000,70
融创香璟台二期,底商,高新,梓州大道与新通大道的交汇处,待定,45000,0
融创香璟台一期,底商,高新,中和街道观东社区三组、龙灯山社区十一、十二组,待定,35000,0
和雅嘉御,底商,高新,永丰路7号（衣冠庙地铁口B出口）,待定,80000,0
中粮天府宸悦,商业类,高新,益州大道和天府三街交汇口,40-70㎡,18500,110
宸光和悦,别墅,高新,雅和街（地铁1号线广都站C口）,139㎡,19916,417
海特国际广场,写字楼,高新,科园南路1号,待定,75,0
明宇南御,商业类,高新,益州大道北段388号,66-79㎡,17000,116
德商御璟天骄,商业类,高新,观东三街158号,62-156㎡,27500,155
保利星荟,商业类,高新,盛源街700号,37-48㎡,16000,59
中铁信托大厦,写字楼,高新,名都路166号,待定,20000,0
金房大榕湾人家,商业,高新,石羊场路555号,待定,48000,0
润莱金座,商业,高新,吉庆一路288号（益州大道与天府二街交汇口）,待定,18000,0
碧桂园沁云里,底商,高新,应龙北一路222号,待定,35000,0
建发中央鹭洲,底商,高新,南华路1500号,待定,15000,0
博雅城市广场,底商,高新,新川路博雅城市广场,待定,42000,0
都城雅颂居,写字楼,高新,荣华北路299号,待定,14000,0
宸光和悦,商业,高新,雅和街宸光和悦,待定,28000,0
时尚嚞里,商业,高新,新通大道与中柏大道交汇处,待定,24000,0
朗基和今缘,商业,高新,吉龙一街333号,待定,45000,0
新景璟誉府,住宅,高新,中和仁和路600号,96-145㎡,18500,179
新景璟誉府,商业,高新,中和仁和路600号,待定,45000,0
恒大珺临阁,商业类,高新,天府二街269号,47-87㎡,24000,110
蓝光金悦派,商业,高新,中柏大道观东一街999号,待定,120,0
长冶南阳御龙府,商业类,高新,梓州大道4333号,48-93㎡,11000,98
长冶南阳御龙府,住宅,高新,梓州大道4333号,待定,价格待定,0
招商大魔方,住宅,高新,锦城大道与天府大道交汇处科华南路1366号,待定,23000,0
龙湖九里晴川,住宅,高新,雅和南四路216号,112㎡,18000,0
朗基御今缘,住宅,高新,天府四街1999号,95-131㎡,价格待定,0
北辰朗诗南门绿郡,住宅,高新,天府三街与康华路交汇处南侧,98-140㎡,价格待定,0
希顿国际广场,写字楼,高新,天府大道666号,待定,价格待定,0
北辰朗诗南门绿郡,别墅,高新,天府三街与康华路交汇处南侧,150-170㎡,800,0
北大资源颐和翡翠府,住宅,高新,红星路南延线与应龙路交叉口,150㎡,18000,0
清凤时代城,商业,高新,剑南大道中段(成都七中旁),待定,60000,0
新景鼎南川宇,住宅,高新,中和中柏大道（格林君典旁）,待定,价格待定,0
成都文儒德,住宅,高新,近慈路66号（石室中学后门石羊派出所旁）,185-213㎡,26000,837
北辰香麓,住宅,高新,大源天府四街,106-137㎡,价格待定,0
IMC国际广场,住宅,高新,国际城南.天府大道与天府一街交汇处（地铁1号线世纪城北行300米）,待定,价格待定,0
仁美大源印象,商业类,高新,天府四街134号,待定,13000,0
仁美大源印象,商业,高新,天府四街134号,待定,40000,0
名著司南,商业,高新,天府大道南段1355号,待定,40000,0
IMC国际广场,商业,高新,国际城南.天府大道与天府一街交汇处（地铁1号线世纪城北行300米）,99㎡,23000,0
一品CG,商业,高新,天府南华路与天府三街交汇处（高新青年公寓对面）,待定,30000,0
两江国际,写字楼,高新,天府一街369号,1745-1836㎡,价格待定,0
一品CG,商业类,高新,天府南华路与天府三街交汇处（高新青年公寓对面）,79-106㎡,20000,0
成都棕榈泉国际中心,住宅,高新,天府大道中段199号,89-129㎡,32000,0
IMC国际广场,商业类,高新,国际城南.天府大道与天府一街交汇处（地铁1号线世纪城北行300米）,待定,23000,0
银泰中心,住宅,高新,天府大道北段1199号（高新国际广场旁）,580-660㎡,85000,6000
银泰中心,商业类,高新,天府大道北段1199号（高新国际广场旁）,76-210㎡,47000,0
北辰香麓,别墅,高新,大源天府四街1869号,待定,价格待定,0
合能璞丽,商业,高新,南华路788号（保利心语别墅旁）,待定,价格待定,0
中德英伦世邦,住宅,高新,会龙大道与红星路南延线交汇处365号（新川科技园对面）,待定,价格待定,0
润富国际花园,商业类,高新,交子大道998号,38-54㎡,24500,91
中国铁建西派澜岸,别墅,高新,天府一街1566号,待定,1000,0
成都国际科技节能大厦,写字楼,高新,天府大道中段萃华路89号,52-72㎡,12000,0
南城都汇汇彩园,住宅,高新,荟锦路265号,90㎡,价格待定,149
中海九号天地,商业,高新,交子大道555号,待定,30000,0
航天城上城,商业类,高新,益州大道中段599号,44-76㎡,价格待定,123
大源欢乐颂,住宅,高新,天府三街1599号（天府三街与南华路交汇处）,待定,15000,0
人居盛和林语,住宅,高新,盛和二路与城通路交汇处（南富森对面）,97-128㎡,价格待定,106
曙光国际,商业类,高新,天晖中街56号,60㎡,16500,0
锦城南府猫先生,商业类,高新,剑南大道中段锦城南府,49-71㎡,19000,151
大源欢乐颂,商业类,高新,天府三街1599号（天府三街与南华路交汇处）,42-48㎡,19000,84
新景鼎南川宇,商业类,高新,中和中柏大道（格林君典旁）,待定,13000,0
锦城南府猫先生,底商,高新,天府三街855号,待定,20000,0
龙湖世纪峰景,底商,高新,世纪城路418号,待定,48000,0
朗基御今缘,商业,高新,天府四街1999号,待定,40000,0
神仙树缤纷,底商,高新,新义西街96号,待定,20000,0
华润时光里,商业类,高新,观东二街和应龙南二路交叉口,35-64㎡,13000,57
龙湖九里晴川,底商,高新,雅和南四路216号,待定,20000,0
朗基御今缘,底商,高新,天府四街1999号,待定,40000,0
东方希望中心,写字楼,高新,益州大道北段333号,待定,价格待定,0
城市春天,写字楼,高新,益州大道北段388号,待定,9000,0
城市春天,底商,高新,益州大道北段388号,待定,40000,0
OCG国际中心,写字楼,高新,天府四街158号,待定,价格待定,0
茂业中心,写字楼,高新,天府大道北段28号,待定,14000,0
仁美大源印象,底商,高新,天府四街134号,待定,40000,0
朗基和今缘,住宅,高新,吉龙一街333号,待定,130,0
中国华商交子公馆,写字楼,高新,金融城交子大道（天府国际金融中心旁）,待定,23000,0
仁和春天国际广场,写字楼,高新,府城大道西段505号,待定,15000,0
东方希望天祥广场,写字楼,高新,天府大道中段500号,待定,13700,0
大鼎世纪广场,写字楼,高新,天仁路387号,待定,价格待定,0
曙光国际,写字楼,高新,天晖中街56号,待定,13000,0
蓝花楹,商业,高新,天府三街和康华路交汇处,待定,价格待定,0
鸿阁一号,住宅,高新,龙灯山路381号,待定,13000,0
誉峰三期,底商,高新,交子大道333号,待定,58000,0
万科金域名邸一期,底商,高新,南华路与天府二街交汇处（高新伊藤旁）,待定,40000,0
檀香山公园里,底商,高新,二环路南四段19号,待定,40000,0
嘉年华国际社区,底商,高新,天府大道旁老成仁路77号,待定,55000,0
世龙广场,底商,高新,天府大道与天府一街交汇处（地铁世纪城站北行300米）,待定,40000,0
中海九号公馆,底商,高新,万象南路199号,待定,40000,0
保利锦湖林语南区,底商,高新,石羊场路99号（锦城湖畔天府石室中学旁）,待定,35000,0
蓝光金悦派,底商,高新,中柏大道观东一街999号,待定,120,0
金控时代广场,底商,高新,吉瑞四路399号,待定,20000,0
中环岛,底商,高新,盛安街186号,待定,30000,0
保利百合花园,底商,高新,富华北路357号,待定,45000,0
中铁城锦南汇,底商,高新,天府大道南段会龙大道内,待定,36000,0
星宸国际,底商,高新,益州大道中段555号,待定,价格待定,0
大有智慧,底商,高新,天府三街288号,待定,45000,0
中德英伦联邦C区,住宅,高新,观东二街23号,待定,价格待定,0
嘉祥瑞庭南城,底商,高新,益州大道中段1918号,待定,45000,0
绿地之窗,底商,高新,天府二街368号,待定,50000,0
润莱金座,底商,高新,吉庆一路288号（益州大道与天府二街交汇口）,待定,21000,0
蜀都中心二期,底商,高新,吉庆三路333号,待定,40000,0
一品CG,底商,高新,天府南华路与天府三街交汇处（高新青年公寓对面）,待定,30000,0
北大资源颐和翡翠府,底商,高新,红星路南延线与应龙路交叉口,待定,40000,0
大源欢乐颂,底商,高新,天府三街1599号（天府三街与南华路交汇处）,待定,50000,0
凯德世纪名邸,底商,高新,天府一街1333号（高新七中旁）,待定,40000,0
华润时光里,底商,高新,观东一街666号,待定,15750,0
时代晶座(高新),商业类,高新,剑南大道中段利通时代晶座,49-76㎡,20000,0
时代晶座(高新),底商,高新,剑南大道中段利通时代晶座,待定,50000,0
融创香璟台二期,住宅,高新,梓州大道与新通大道的交汇处,127㎡,17000,0
正成南郡,商业类,高新,会龙大道与应龙南一路交汇处,待定,价格待定,0
乐活公社,商业类,高新,中柏大道观东一街1111号,38-51㎡,14900,0
南城都汇汇彩园,商业,高新,汉中路81号,待定,45000,0
北大资源紫境府,住宅,高新,新川路与中柏大道交汇处,待定,价格待定,0
朗诗熙华府,住宅,高新,盛治街777号,待定,17000,0
碧桂园沁云里,住宅,高新,应龙北一路222号,待定,15000,0
爱在城南,商业类,高新,红星路南延线与新川大道交汇处,待定,15000,0
蜀都中心二期,写字楼,高新,吉庆三路333号,待定,14500,0
朗诗熙华府,商业类,高新,天府二街与荣华北路交汇处,54-74㎡,19000,100
融创香璟台一期,住宅,高新,新川大道与新成仁路交汇处北行80米,117-128㎡,15300,180
誉峰三期,写字楼,高新,交子大道333号,待定,19000,0
中洲锦城湖岸,底商,高新,天府一街与益州大道交汇处（蒙彼利埃小学旁）,待定,50000,0
成都棕榈泉国际中心,写字楼,高新,天府大道中段199号,待定,24500,0
雄川中心,商业类,高新,天府二街166号,47-58㎡,20000,0
雄川中心,写字楼,高新,天府二街166号,待定,14500,0
朗诗熙华府,底商,高新,天府二街与荣华北路交汇处,待定,45000,0
嘉祥瑞庭南城,住宅,高新,益州大道中段1918号,76-87㎡,17000,0
润富国际花园,住宅,高新,交子大道998号,待定,价格待定,0
正成南郡,底商,高新,会龙大道与应龙南一路交汇处,待定,45000,0
中国水电大厦,写字楼,高新,吉泰一路11号,待定,价格待定,0
领地环球金融中心,写字楼,高新,天府二街151号,待定,20000,0
泰达时代中心,写字楼,高新,天府大道北段1288号,待定,18000,0
中铁城锦南汇,住宅,高新,天府大道南段会龙大道内,72-120㎡,10150,0
合能璞丽,住宅,高新,南华路788号（保利心语别墅旁）,待定,价格待定,0
龙湖世纪峰景,住宅,高新,世纪城路418号,待定,价格待定,0
凯德世纪名邸,住宅,高新,天府一街1333号（高新七中旁）,待定,价格待定,0
凯德天府,住宅,高新,天仁路388号,待定,价格待定,0
香年广场,写字楼,高新,吉泰五路88号,待定,12500,0
花样年美年广场,写字楼,高新,天府大道中段1388号,待定,价格待定,0
康普雷斯大厦,写字楼,高新,盛和一路88号,待定,12000,0
智地哥谭,写字楼,高新,益州大道中段888号,待定,16800,0
中国华商交子公馆,商业类,高新,交子大道33号,160-186㎡,50000,800
创新时代广场,写字楼,高新,益州大道北段555号,待定,19000,0
世豪广场,写字楼,高新,剑南大道中段1098号,待定,15500,0
晶科一号,写字楼,高新,府城大道与天晖路交汇处,待定,14000,0
绿地之窗,写字楼,高新,天府二街368号,待定,价格待定,0
英祥财富领域,住宅,高新,益州大道北段362号（宜家、欧尚正对面）,待定,价格待定,0
金地天府城,住宅,高新,天府大道南段极地海洋世界北侧,88-119㎡,12000,0
中洲锦城湖岸,住宅,高新,天府一街与益州大道交汇处（锦城湖旁）,待定,价格待定,0
锦城悦庭,住宅,高新,康和西一街199号,待定,价格待定,0
大源欢乐颂,商业,高新,天府三街1599号（天府三街与南华路交汇处）,待定,35000,0
华润时光里,商业,高新,观东一街666号,待定,30000,0
碧桂园沁云里,商业类,高新,应龙北一路222号,待定,价格待定,0
普得先锋名筑,住宅,高新,梓州大道200号,80-96㎡,11000,0
天目中心,商业类,高新,新裕路466号,待定,16000,0
中建天府公馆,住宅,高新,观东二街中建天府公馆,112-175㎡,14100,164
爱在城南,住宅,高新,红星路南延线与新川大道交汇处,待定,价格待定,0
凯德世纪名邸,商业,高新,天府一街1333号（高新七中旁）,待定,50000,0
北大资源颐和翡翠府,别墅,高新,红星路南延线与应龙路交叉口,待定,12800,0
新街里金街,商业,高新,成汉中路新街里金街,待定,45000,0
泰合国际金融中心,商业类,高新,天府三街619号,待定,价格待定,0
德商御璟天骄,住宅,高新,梓州大道红星路南延线与关东街交汇处,待定,价格待定,0
宸光和悦,住宅,高新,雅和街宸光和悦,159㎡,17800,0
世纪城梦想派,商业类,高新,世纪城会展中心198号,50㎡,15000,100
招商大魔方,商业类,高新,锦城大道与天府大道交汇处（锦江旁）,58㎡,21000,0
金房大榕湾LOFT,写字楼,高新,金融城交子大道北50米（石室天府中学旁）,待定,价格待定,0
新景璟街里,商业,高新,中柏大道88号,待定,价格待定,0
博雅城市广场,写字楼,高新,雅和北二路和新裕路交汇处,待定,40000,0
一品CG,住宅,高新,天府三街与南华路交汇处,待定,8200,0
成都文儒德,别墅,高新,近慈路66号,184-485㎡,42000,0
朗基御今缘,别墅,高新,天府四街1999号,待定,价格待定,0
万科璟南堂,住宅,高新,中胜路万科璟南堂,105-143㎡,23000,263
中德英伦联邦D区,住宅,高新,观东二街59号,86-146㎡,16000,0
正成南郡,住宅,高新,应龙南一路555号,待定,价格待定,0
招商大魔方商铺,商业,高新,科华南路 1366号,待定,价格待定,0
人南私邸,住宅,高新,天仁路387号,待定,价格待定,0
蓝光雍锦丽府,住宅,高新,丽都路757号,待定,19800,0
北大资源紫境府,别墅,高新,新川路与中柏大道交汇处,待定,价格待定,0
仁美熙和府,商业,高新,康和西一街110号,待定,价格待定,0
爱在城南,商业,高新,红星路南延线与新川大道交汇处,待定,价格待定,0
锦城悦庭,商业,高新,成都市高新区康和西一街199号,待定,35000,0
普得先锋名筑,底商,高新,梓州大道200号,待定,40000,0
仁和春天国际广场,商业,高新,府城大道西段505号,待定,价格待定,0
拓尔思天目中心,写字楼,高新,新裕路466号,待定,17000,0
誉峰M6,写字楼,高新,icp环汇商业广场,待定,20000,0
中建天府公馆,商业,高新,观东二街中建天府公馆,待定,价格待定,0
世豪翡丽,商业,高新,剑南大道中段998号,待定,价格待定,0
卓越珑樾府,住宅,高新,天府五街卓越珑樾府,125-143㎡,24000,300
银诚豪车天地,商业,高新,新乐路3号,待定,22000,0
仁美熙和府,住宅,高新,康和西一街110号,97-128㎡,18000,180
银诚豪车天地,底商,高新,新乐路3号,待定,22000,0
中环丰锦,住宅,高新,丽都路700号（置信丽都花园丽府对面）,205㎡,15000,0
美洲花园棕榈湾,住宅,高新,南三环路南五段188号（蓝天立交桥旁边）,90-105㎡,19500,0
中洲南熙里二期,商业,高新,天久南巷139号,待定,39000,0
朗基和今缘,别墅,高新,吉龙一街333号,待定,价格待定,0
蓝花楹,住宅,高新,天府三街和康华路交汇处,待定,价格待定,0
中国铁建西派澜岸,住宅,高新,天府一街1566号,225㎡,价格待定,0
新成国际,商业类,高新,新康南二路77号,44㎡,16000,0
中航国际交流中心,写字楼,高新,益州大道北段777号,待定,15000,0
无国界,写字楼,高新,吉泰二路266号,待定,17000,0
皇庭国际中心,写字楼,高新,天府大道吉瑞三路99号,待定,价格待定,0
融创香璟台一期,商业类,高新,中和街道观东社区三组、龙灯山社区十一、十二组,35㎡,价格待定,0
滨江天樾,商业类,天府新区,益州大道与伏龙北巷交汇处,137-154㎡,15000,199
北京街,商业,天府新区,华阳街道府河路与南湖路交汇处,待定,44000,0
海伦春天,底商,天府新区,牧华路三段1789号,待定,17000,0
戛纳湾金棕榈,底商,天府新区,协和下街588号,待定,45000,0
秦皇帝锦,商业,天府新区,汉州路999号,待定,43300,0
滨江和城,底商,天府新区,麓山大道二段（成都实验外国语西区旁）,待定,40000,0
海伦春天,商业,天府新区,牧华路三段1789号,待定,22000,0
置富广场,商业类,天府新区,武汉路与梓州大道交汇处,50-55㎡,12000,54
滨江天樾,别墅,天府新区,益州大道与伏龙北巷交汇处,待定,20000,0
海伦天麓,商业类,天府新区,万东路466号,48㎡,11500,46
滨江天樾,底商,天府新区,益州大道与伏龙北巷交汇处,待定,45000,0
首创禧瑞锦江,住宅,天府新区,成都市天府新区华阳街道云龙南巷55、56号,125-136㎡,19700,250
德商御府天骄,商业,天府新区,华阳街道一心村二、五组，鹤林村四组,待定,47000,0
首创禧瑞锦江,别墅,天府新区,成都市天府新区华阳街道云龙南巷55、56号,248㎡,24000,570
万科君逸,商业,天府新区,祥鹤四街万科君逸,待定,30000,0
德商御府天骄.学府,住宅,天府新区,华阳街道德商御府天骄.学府,119-290㎡,22000,238
合能铂悦华庭,底商,天府新区,沈阳路东段合能铂悦华庭,待定,28000,0
