name,type,district,address,area,price,total
建发浅水湾,别墅,天府新区,正兴镇正公路33号（城南麓山高端别墅板块）,247-1103㎡,3000,3000
和泓麓江府,商业类,天府新区,正兴镇大安路1458号,160-193㎡,27000,430
海伦春天,住宅,天府新区,牧华路三段1789号,92-100㎡,17000,0
蓝润ISC,商业类,天府新区,天府大道与华府大道交汇处,待定,20000,0
枫丹铂麓,住宅,天府新区,沈阳路（万安体育公园前行500米）,待定,价格待定,0
滨江和城,住宅,天府新区,麓山大道二段（成都实验外国语西区旁）,待定,价格待定,0
美城悦荣府,住宅,天府新区,剑南大道南段333号,待定,价格待定,0
南湖世纪,住宅,天府新区,南湖北路121号,92-130㎡,13000,157
蔚蓝卡地亚花园城,住宅,天府新区,正兴镇田家寺村4、5、6组,140-245㎡,价格待定,0
海伦春天,别墅,天府新区,牧华路三段1789号,待定,价格待定,0
雅居乐富春山居,住宅,天府新区,麓山大道二段19号,266-530㎡,19000,1000
保利锦江里,商业类,天府新区,天府大道与天府五街交汇处（锦江旁）,待定,15000,0
远大中央公园,住宅,天府新区,南湖大道333号,102-195㎡,14700,257
德商御府天骄,住宅,天府新区,华阳街道一心村二、五组，鹤林村四组,107-143㎡,22000,357
德商御府天骄,别墅,天府新区,锦江西路鑫苑·鑫都汇南侧,189㎡,价格待定,0
中德麓府,住宅,天府新区,麓山大道二段（新元素奥迪旗舰店旁）,待定,价格待定,0
欧香小镇,住宅,天府新区,剑南大道南段669号,待定,价格待定,0
碧桂园海昌天澜,住宅,天府新区,麓山大道二段1959号,待定,9700,0
碧桂园海昌天澜,别墅,天府新区,麓山大道二段59号,256㎡,18500,0
恒大天府半岛,住宅,天府新区,天府大道南段2618号,待定,价格待定,0
成都万达1号,住宅,天府新区,天府大道与武汉路交汇,待定,价格待定,0
北京街,商业类,天府新区,华阳街道府河路与南湖路交汇处,48-86㎡,13800,95
海伦印象,住宅,天府新区,华府大道一段(欧尚超市对面）,96-122㎡,价格待定,0
新鸿基悦城,住宅,天府新区,天府大道南段海昌南路99号,272-380㎡,18000,504
融创NANO公馆,住宅,天府新区,益州大道和天府五街交汇处,37-75㎡,17000,0
万科翡翠公园,住宅,天府新区,锦江生态带以西，剑南大道以东,94㎡,15000,0
海伦印象,别墅,天府新区,华府大道一段(欧尚超市对面）,171-256㎡,价格待定,0
蔚蓝卡地亚花园城,别墅,天府新区,正兴镇田家寺村4、5、6组,待定,27241,0
戛纳湾金棕榈,商业类,天府新区,协和下街588号,60㎡,14500,88
成都万达1号,别墅,天府新区,天府大道与武汉路交汇,待定,价格待定,0
洛森堡,底商,天府新区,麓山大道630号,待定,28000,0
心怡中丝园,商业,天府新区,万东路369号,待定,38000,0
北京街,底商,天府新区,华阳街道府河路与南湖路交汇处,待定,30000,0
雅居乐十年雅墅,别墅,天府新区,麓山大道二段19号附7号,待定,16000,0
天府美岸,底商,天府新区,华阳美岸路三段233号,待定,40000,0
蓝润ISC,底商,天府新区,天府大道与华府大道交汇处,待定,65000,0
香山半岛,底商,天府新区,南麓山大道一段289号（南延线麓山大道交汇路口）,待定,39800,0
鑫苑鑫都汇,底商,天府新区,牧华路口（剑南大道与牧华路交汇处）,待定,20000,0
三利麓山城,底商,天府新区,人民南路南延线麓山大道（成都实验外国语旁）,待定,30000,0
金华壹号,底商,天府新区,警校路一段33号(近天府新区警校),待定,36000,0
中德麓府,底商,天府新区,麓山大道二段（新元素奥迪旗舰店旁）,待定,30000,0
海伦印象,底商,天府新区,华府大道一段(欧尚超市对面）,待定,44000,0
蜀南春郡,住宅,天府新区,华阳剑南大道南段1407号,78-93㎡,8600,0
枫丹铂麓,商业类,天府新区,沈阳路（万安体育公园前行500米）,待定,12000,0
融创NANO公馆,商业类,天府新区,益州大道和天府五街交汇处,37-57㎡,100,0
融创玖棠府,住宅,天府新区,武汉路918号（乐盟国际学校旁）,148-180㎡,价格待定,0
海伦天麓,底商,天府新区,海昌南路南侧,待定,40000,0
秦皇帝锦,住宅,天府新区,汉州路999号,91-136㎡,22500,205
中海锦江城,住宅,天府新区,锦江西6路,75-129㎡,14500,187
融创玖棠府,别墅,天府新区,武汉路918号（乐盟国际学校旁）,待定,价格待定,0
北辰南湖香麓,住宅,天府新区,北辰南湖香麓售楼部三楼,130-135㎡,10000,0
美城悦荣府,别墅,天府新区,剑南大道南段333号,待定,价格待定,0
中铁卓越中心,写字楼,天府新区,宁波路东段377号,待定,15000,0
香山半岛,住宅,天府新区,南麓山大道一段289号（南延线麓山大道交汇路口）,140㎡,13000,0
雅居乐十里花巷,住宅,天府新区,麓山大道二段19号附6号,90-131㎡,9500,0
南湖半岛,住宅,天府新区,南湖北路189号,待定,价格待定,0
三利麓山城,住宅,天府新区,人民南路南延线麓山大道（成都实验外国语旁）,83-133㎡,10200,0
戛纳湾金棕榈,住宅,天府新区,协和下街588号,待定,价格待定,0
鑫苑鑫都汇,住宅,天府新区,牧华路口（剑南大道与牧华路交汇处）,待定,价格待定,0
海伦天麓,住宅,天府新区,海昌南路南侧,待定,价格待定,0
万科翡翠公园,商业类,天府新区,锦江生态带以西，剑南大道以东,30-63㎡,13500,44
雅居乐剑桥郡,住宅,天府新区,麓山大道二段19号,90-131㎡,9200,0
海伦天麓,别墅,天府新区,海昌南路南侧,待定,价格待定,0
阳光城半山悦,住宅,天府新区,麓山大道381号(麓山大道入口处左侧),122-159㎡,11355,139
滨江天樾,住宅,天府新区,益州大道与伏龙北巷交汇处,156㎡,15000,0
保利天空之城,别墅,天府新区,兴隆街道罗家店村八组201号,288㎡,18500,576
建发第五大道,商业,天府新区,麓山大道二段,待定,价格待定,0
置富广场,住宅,天府新区,梓州大道置富广场,110-135㎡,11200,0
麓湖生态城,住宅,天府新区,天府大道南一段918号,待定,价格待定,0
中海锦江壹号,住宅,天府新区,锦江西路6号,101-188㎡,14500,146
万科翡翠公园,别墅,天府新区,锦江生态带以西，剑南大道以东,140㎡,20000,0
北辰南湖香麓,别墅,天府新区,锦江路与美岸路交汇处,145㎡,价格待定,0
万科保利翡翠和悦,住宅,天府新区,剑南大道万科保利翡翠和悦,108-138㎡,价格待定,0
三利麓山城,别墅,天府新区,麓山大道（成都实验外国语学校旁）,待定,价格待定,0
中铁诺德壹号YoHo街,商业,天府新区,兴隆湖湖畔路南段,待定,22500,0
建发第五大道,商业类,天府新区,麓山大道二段,78-99㎡,9200,69
建发中央湾区,住宅,天府新区,武汉路西段1533号,113-208㎡,12000,135
蓝润ISC,写字楼,天府新区,天府大道与华府大道交汇处,待定,30000,0
置富广场,商业,天府新区,梓州大道置富广场,待定,27500,0
置富广场,底商,天府新区,梓州大道置富广场,待定,22000,0
合能铂悦华庭,商业类,天府新区,沈阳路东段合能铂悦华庭,114-177㎡,11000,125
万科公园传奇,住宅,天府新区,梓州大道与庐山大道交汇处,待定,价格待定,0
和泓麓江府,商业,天府新区,正兴镇大安路1458号,待定,500,0
雅居乐剑桥郡,底商,天府新区,麓山大道二段19号,待定,9000,0
雅居乐剑桥郡,商业,天府新区,麓山大道二段19号,待定,12000,0
和泓麓江府,底商,天府新区,正兴镇大安路1458号,待定,40000,0
天府万科云城,商业类,天府新区,湖畔路南段818号（天府新区规划馆旁）,待定,16500,0
优品道锦绣,住宅,天府新区,华阳祥鹤西巷125号,135-139㎡,价格待定,0
铁投碧水云天,住宅,天府新区,城市湿地公园旁,待定,价格待定,0
铁投碧水云天,别墅,天府新区,城市湿地公园旁,待定,价格待定,0
远大中央公园商铺,商业,天府新区,南湖大道333号,待定,20000,0
天府公园城商铺,商业,天府新区,老君社区,待定,25000,0
奥园公园府邸,别墅,天府新区,剑南大道南段333号（伊藤高新店南行1500米）,待定,价格待定,0
中海锦江城商铺,商业,天府新区,锦江西6路（华阳新建小学对面）,待定,25000,0
中建华府锦城,商业类,天府新区,南宁路东段中建华府锦城,待定,价格待定,0
优品道锦绣,别墅,天府新区,华阳祥鹤西巷125号,待定,价格待定,0
优品道锦绣,底商,天府新区,华阳祥鹤西巷125号,待定,价格待定,0
蓝润天府MIC,住宅,天府新区,华阳大道273号,待定,价格待定,0
中海锦寓,写字楼,天府新区,祥鹤西街,待定,价格待定,0
首钢蓉璟台,住宅,天府新区,鹤林村五组天府第四中学对面,待定,价格待定,0
戛纳湾金棕榈,写字楼,天府新区,华阳街道协和下街588号,待定,价格待定,0
中海锦江城,商业类,天府新区,锦江西6路,30㎡,12500,38
蓝润天府MIC,商业,天府新区,华阳大道273号,待定,价格待定,0
蓝润天府MIC,底商,天府新区,华阳大道273号,待定,价格待定,0
万科君逸,住宅,天府新区,祥鹤四街万科君逸,待定,价格待定,0
万科保利翡翠和悦,别墅,天府新区,剑南大道万科保利翡翠和悦,270㎡,486,486
中海万锦熙岸,住宅,天府新区,祥鹤四街,待定,20000,0
阳光城半山悦,别墅,天府新区,麓山大道381号(麓山大道入口处左侧),400-1004㎡,685,0
麓岭汇,住宅,天府新区,麓山大道二段,待定,17000,0
奥园公园府邸,住宅,天府新区,剑南大道333号（伊藤高新店南行1500米）,67-134㎡,价格待定,0
天府美岸,住宅,天府新区,华阳美岸路三段233号,待定,16500,0
和贵南山上,别墅,天府新区,天府大道南段2859号,560-614㎡,14000,860
保利锦江里,住宅,天府新区,天府大道与天府五街交汇处（锦江旁）,待定,价格待定,0
保利天空之城,住宅,天府新区,兴隆街道罗家店村八组201号,待定,价格待定,173
龙湖物业滨湖城,住宅,简阳,石盘镇花红大道中段56号,74-128㎡,8500,89
龙湖物业滨湖城,底商,简阳,花红大道龙湖物业滨湖城,待定,22000,0
东城国际(简阳),商业,简阳,东城新区东溪,待定,20000,0
东城国际(简阳),底商,简阳,东城新区东溪,待定,20000,0
九武公馆,住宅,简阳,贾家镇建设路172号,待定,4200,0
京汉新城悦隽江山,住宅,简阳,雄州大道京汉新城.悦隽江山,114-129㎡,9600,114
京汉新城悦隽风华,住宅,简阳,雄州大道京汉新城.悦隽风华,114-134㎡,10000,114
万峰城D区峰景里,住宅,简阳,雄州大道南段万峰城D区峰景里,待定,11150,0
新城悦隽锦城,住宅,简阳,凯力威大道1号,92-101㎡,9300,92
京汉新城悦隽风华,底商,简阳,雄州大道京汉新城.悦隽风华,待定,23000,0
龙湖时代天街,住宅,高新西,合作路89号,待定,8000,0
龙湖时代天街,商业,高新西,合作路89号,待定,28000,0
龙湖时代天街,商业类,高新西,合作路89号,82-105㎡,11380,0
恒大帝景,商业类,高新西,西双柏路6号,待定,6000,0
成都合院一期,别墅,高新西,西源大道1313号,待定,15000,0
金辉悦府,底商,高新西,"百草路778号, 百草路777号",待定,24000,0
成都合院公园里,住宅,高新西,西源大道1311号,待定,价格待定,0
龙湖时代新宸,商业类,高新西,合作路89号,42㎡,8500,0
万景九洲天府,住宅,天府新区南区,天府大道与中建大道交汇处向西200米,89-121㎡,13000,119
天府大学里,住宅,天府新区南区,"兴隆湖南侧视高大学城（成都信息工程大学旁）, 视高镇花海大道一段10号",67-114㎡,11000,74
朗基香颂天府,住宅,天府新区南区,视高产业园区清水镇天府大道60号,107-137㎡,12000,141
天府大学里,底商,天府新区南区,"兴隆湖南侧视高大学城（成都信息工程大学旁）, 视高镇花海大道一段10号",待定,32500,0
朗基香颂天府二期,住宅,天府新区南区,清水镇天府大道60号,87-110㎡,12000,109
蓝光芙蓉天府,住宅,天府新区南区,仁寿大道蓝光芙蓉天府,68-110㎡,9000,86
永兴.滨湖一号,住宅,天府新区南区,天府大道永兴.滨湖一号,95-156㎡,9900,95
美的云溪郡,住宅,天府新区南区,仁寿大道美的云溪郡,104-158㎡,9400,110
美的云溪郡,别墅,天府新区南区,仁寿大道美的云溪郡,146㎡,220,227
朗基香颂天府,底商,天府新区南区,仁寿县视高产业园区清水镇天府大道60号,待定,27000,0
远大聚华天府之南,住宅,天府新区南区,213国道天府大道交汇处北100米,113-139㎡,12000,138
黄龙溪谷,别墅,天府新区南区,剑南大道南延线黄龙大道四段(黄龙古镇旁),195-292㎡,1500,1500
东泰国际,住宅,天府新区南区,永兴路旁（仁寿大道中段政务服务中心旁）,127㎡,8300,0
保利天府南院,住宅,天府新区南区,仁寿县视高镇黑大路,94-106㎡,12000,0
保利天府南院,别墅,天府新区南区,仁寿县视高镇黑大路,126-153㎡,240,0
远大聚华天府南庭,住宅,天府新区南区,仁寿县视高大学城花海大道1号,74-94㎡,16500,132
麓府,住宅,天府新区南区,仁寿县中央商务大道中段,99-136㎡,12000,120
新城悦隽天府,住宅,天府新区南区,视高经济开发区奋勇社区景观大道附近,80-100㎡,14000,138
新城悦隽天府,别墅,天府新区南区,天府大道南延线奋勇社区景观大道附近,125-130㎡,17000,275
德福国际中心,商业类,天府新区南区,视高镇北街186号,30-31㎡,7000,21
新城悦隽天骄,住宅,天府新区南区,新城悦隽天骄,106㎡,12000,127
成信悦城,住宅,天府新区南区,花海大道一段11号,63-87㎡,12600,92
远大聚华天府南庭,底商,天府新区南区,仁寿县视高大学城花海大道1号,待定,19000,0
远大聚华天府南庭,商业,天府新区南区,仁寿县视高大学城花海大道1号,待定,22500,0
金辉优步花园,住宅,天府新区南区,仁寿大道与天府大道交汇处,95-125㎡,9400,92
碧桂园陵江府,住宅,天府新区南区,仁寿大道碧桂园陵江府,140㎡,10500,147
圆中大溪地,住宅,天府新区南区,天府仁寿大道圆中大溪地,80-120㎡,13000,104
圆中大溪地,商业类,天府新区南区,天府仁寿大道圆中大溪地,待定,价格待定,24
永兴·一品,住宅,天府新区南区,迎宾大道永兴.一品,91-113㎡,8250,75
成信悦城,商业,天府新区南区,花海大道一段11号,待定,27500,0
万景九洲天府,住宅,天府新区南区,天府大道与中建大道交汇处向西200米,89-121㎡,13000,119
天府大学里,住宅,天府新区南区,"兴隆湖南侧视高大学城（成都信息工程大学旁）, 视高镇花海大道一段10号",67-114㎡,11000,74
朗基香颂天府,住宅,天府新区南区,视高产业园区清水镇天府大道60号,107-137㎡,12000,141
天府大学里,底商,天府新区南区,"兴隆湖南侧视高大学城（成都信息工程大学旁）, 视高镇花海大道一段10号",待定,32500,0
朗基香颂天府二期,住宅,天府新区南区,清水镇天府大道60号,87-110㎡,12000,109
蓝光芙蓉天府,住宅,天府新区南区,仁寿大道蓝光芙蓉天府,68-110㎡,9000,86
永兴.滨湖一号,住宅,天府新区南区,天府大道永兴.滨湖一号,95-156㎡,9900,95
美的云溪郡,住宅,天府新区南区,仁寿大道美的云溪郡,104-158㎡,9400,110
美的云溪郡,别墅,天府新区南区,仁寿大道美的云溪郡,146㎡,220,227
朗基香颂天府,底商,天府新区南区,仁寿县视高产业园区清水镇天府大道60号,待定,27000,0
远大聚华天府之南,住宅,天府新区南区,213国道天府大道交汇处北100米,113-139㎡,12000,138
黄龙溪谷,别墅,天府新区南区,剑南大道南延线黄龙大道四段(黄龙古镇旁),195-292㎡,1500,1500
东泰国际,住宅,天府新区南区,永兴路旁（仁寿大道中段政务服务中心旁）,127㎡,8300,0
保利天府南院,住宅,天府新区南区,仁寿县视高镇黑大路,94-106㎡,12000,0
保利天府南院,别墅,天府新区南区,仁寿县视高镇黑大路,126-153㎡,240,0
远大聚华天府南庭,住宅,天府新区南区,仁寿县视高大学城花海大道1号,74-94㎡,16500,132
麓府,住宅,天府新区南区,仁寿县中央商务大道中段,99-136㎡,12000,120
新城悦隽天府,住宅,天府新区南区,视高经济开发区奋勇社区景观大道附近,80-100㎡,14000,138
新城悦隽天府,别墅,天府新区南区,天府大道南延线奋勇社区景观大道附近,125-130㎡,17000,275
德福国际中心,商业类,天府新区南区,视高镇北街186号,30-31㎡,7000,21
新城悦隽天骄,住宅,天府新区南区,新城悦隽天骄,106㎡,12000,127
成信悦城,住宅,天府新区南区,花海大道一段11号,63-87㎡,12600,92
远大聚华天府南庭,底商,天府新区南区,仁寿县视高大学城花海大道1号,待定,19000,0
远大聚华天府南庭,商业,天府新区南区,仁寿县视高大学城花海大道1号,待定,22500,0
金辉优步花园,住宅,天府新区南区,仁寿大道与天府大道交汇处,95-125㎡,9400,92
碧桂园陵江府,住宅,天府新区南区,仁寿大道碧桂园陵江府,140㎡,10500,147
圆中大溪地,住宅,天府新区南区,天府仁寿大道圆中大溪地,80-120㎡,13000,104
圆中大溪地,商业类,天府新区南区,天府仁寿大道圆中大溪地,待定,价格待定,24
永兴·一品,住宅,天府新区南区,迎宾大道永兴.一品,91-113㎡,8250,75
成信悦城,商业,天府新区南区,花海大道一段11号,待定,27500,0
万景九洲天府,住宅,天府新区南区,天府大道与中建大道交汇处向西200米,89-121㎡,13000,119
天府大学里,住宅,天府新区南区,"兴隆湖南侧视高大学城（成都信息工程大学旁）, 视高镇花海大道一段10号",67-114㎡,11000,74
朗基香颂天府,住宅,天府新区南区,视高产业园区清水镇天府大道60号,107-137㎡,12000,141
天府大学里,底商,天府新区南区,"兴隆湖南侧视高大学城（成都信息工程大学旁）, 视高镇花海大道一段10号",待定,32500,0
朗基香颂天府二期,住宅,天府新区南区,清水镇天府大道60号,87-110㎡,12000,109
蓝光芙蓉天府,住宅,天府新区南区,仁寿大道蓝光芙蓉天府,68-110㎡,9000,86
永兴.滨湖一号,住宅,天府新区南区,天府大道永兴.滨湖一号,95-156㎡,9900,95
美的云溪郡,住宅,天府新区南区,仁寿大道美的云溪郡,104-158㎡,9400,110
美的云溪郡,别墅,天府新区南区,仁寿大道美的云溪郡,146㎡,220,227
朗基香颂天府,底商,天府新区南区,仁寿县视高产业园区清水镇天府大道60号,待定,27000,0
远大聚华天府之南,住宅,天府新区南区,213国道天府大道交汇处北100米,113-139㎡,12000,138
黄龙溪谷,别墅,天府新区南区,剑南大道南延线黄龙大道四段(黄龙古镇旁),195-292㎡,1500,1500
东泰国际,住宅,天府新区南区,永兴路旁（仁寿大道中段政务服务中心旁）,127㎡,8300,0
保利天府南院,住宅,天府新区南区,仁寿县视高镇黑大路,94-106㎡,12000,0
保利天府南院,别墅,天府新区南区,仁寿县视高镇黑大路,126-153㎡,240,0
远大聚华天府南庭,住宅,天府新区南区,仁寿县视高大学城花海大道1号,74-94㎡,16500,132
麓府,住宅,天府新区南区,仁寿县中央商务大道中段,99-136㎡,12000,120
新城悦隽天府,住宅,天府新区南区,视高经济开发区奋勇社区景观大道附近,80-100㎡,14000,138
新城悦隽天府,别墅,天府新区南区,天府大道南延线奋勇社区景观大道附近,125-130㎡,17000,275
德福国际中心,商业类,天府新区南区,视高镇北街186号,30-31㎡,7000,21
新城悦隽天骄,住宅,天府新区南区,新城悦隽天骄,106㎡,12000,127
成信悦城,住宅,天府新区南区,花海大道一段11号,63-87㎡,12600,92
远大聚华天府南庭,底商,天府新区南区,仁寿县视高大学城花海大道1号,待定,19000,0
远大聚华天府南庭,商业,天府新区南区,仁寿县视高大学城花海大道1号,待定,22500,0
金辉优步花园,住宅,天府新区南区,仁寿大道与天府大道交汇处,95-125㎡,9400,92
碧桂园陵江府,住宅,天府新区南区,仁寿大道碧桂园陵江府,140㎡,10500,147
圆中大溪地,住宅,天府新区南区,天府仁寿大道圆中大溪地,80-120㎡,13000,104
圆中大溪地,商业类,天府新区南区,天府仁寿大道圆中大溪地,待定,价格待定,24
永兴·一品,住宅,天府新区南区,迎宾大道永兴.一品,91-113㎡,8250,75
成信悦城,商业,天府新区南区,花海大道一段11号,待定,27500,0
万景九洲天府,住宅,天府新区南区,天府大道与中建大道交汇处向西200米,89-121㎡,13000,119
天府大学里,住宅,天府新区南区,"兴隆湖南侧视高大学城（成都信息工程大学旁）, 视高镇花海大道一段10号",67-114㎡,11000,74
朗基香颂天府,住宅,天府新区南区,视高产业园区清水镇天府大道60号,107-137㎡,12000,141
天府大学里,底商,天府新区南区,"兴隆湖南侧视高大学城（成都信息工程大学旁）, 视高镇花海大道一段10号",待定,32500,0
朗基香颂天府二期,住宅,天府新区南区,清水镇天府大道60号,87-110㎡,12000,109
蓝光芙蓉天府,住宅,天府新区南区,仁寿大道蓝光芙蓉天府,68-110㎡,9000,86
永兴.滨湖一号,住宅,天府新区南区,天府大道永兴.滨湖一号,95-156㎡,9900,95
美的云溪郡,住宅,天府新区南区,仁寿大道美的云溪郡,104-158㎡,9400,110
美的云溪郡,别墅,天府新区南区,仁寿大道美的云溪郡,146㎡,220,227
朗基香颂天府,底商,天府新区南区,仁寿县视高产业园区清水镇天府大道60号,待定,27000,0
万景九洲天府,住宅,天府新区南区,天府大道与中建大道交汇处向西200米,89-121㎡,13000,119
天府大学里,住宅,天府新区南区,"兴隆湖南侧视高大学城（成都信息工程大学旁）, 视高镇花海大道一段10号",67-114㎡,11000,74
朗基香颂天府,住宅,天府新区南区,视高产业园区清水镇天府大道60号,107-137㎡,12000,141
天府大学里,底商,天府新区南区,"兴隆湖南侧视高大学城（成都信息工程大学旁）, 视高镇花海大道一段10号",待定,32500,0
朗基香颂天府二期,住宅,天府新区南区,清水镇天府大道60号,87-110㎡,12000,109
蓝光芙蓉天府,住宅,天府新区南区,仁寿大道蓝光芙蓉天府,68-110㎡,9000,86
永兴.滨湖一号,住宅,天府新区南区,天府大道永兴.滨湖一号,95-156㎡,9900,95
美的云溪郡,住宅,天府新区南区,仁寿大道美的云溪郡,104-158㎡,9400,110
美的云溪郡,别墅,天府新区南区,仁寿大道美的云溪郡,146㎡,220,227
朗基香颂天府,底商,天府新区南区,仁寿县视高产业园区清水镇天府大道60号,待定,27000,0
远大聚华天府之南,住宅,天府新区南区,213国道天府大道交汇处北100米,113-139㎡,12000,138
黄龙溪谷,别墅,天府新区南区,剑南大道南延线黄龙大道四段(黄龙古镇旁),195-292㎡,1500,1500
东泰国际,住宅,天府新区南区,永兴路旁（仁寿大道中段政务服务中心旁）,127㎡,8300,0
保利天府南院,住宅,天府新区南区,仁寿县视高镇黑大路,94-106㎡,12000,0
保利天府南院,别墅,天府新区南区,仁寿县视高镇黑大路,126-153㎡,240,0
远大聚华天府南庭,住宅,天府新区南区,仁寿县视高大学城花海大道1号,74-94㎡,16500,132
麓府,住宅,天府新区南区,仁寿县中央商务大道中段,99-136㎡,12000,120
新城悦隽天府,住宅,天府新区南区,视高经济开发区奋勇社区景观大道附近,80-100㎡,14000,138
新城悦隽天府,别墅,天府新区南区,天府大道南延线奋勇社区景观大道附近,125-130㎡,17000,275
德福国际中心,商业类,天府新区南区,视高镇北街186号,30-31㎡,7000,21
新城悦隽天骄,住宅,天府新区南区,新城悦隽天骄,106㎡,12000,127
成信悦城,住宅,天府新区南区,花海大道一段11号,63-87㎡,12600,92
远大聚华天府南庭,底商,天府新区南区,仁寿县视高大学城花海大道1号,待定,19000,0
远大聚华天府南庭,商业,天府新区南区,仁寿县视高大学城花海大道1号,待定,22500,0
金辉优步花园,住宅,天府新区南区,仁寿大道与天府大道交汇处,95-125㎡,9400,92
碧桂园陵江府,住宅,天府新区南区,仁寿大道碧桂园陵江府,140㎡,10500,147
圆中大溪地,住宅,天府新区南区,天府仁寿大道圆中大溪地,80-120㎡,13000,104
圆中大溪地,商业类,天府新区南区,天府仁寿大道圆中大溪地,待定,价格待定,24
永兴·一品,住宅,天府新区南区,迎宾大道永兴.一品,91-113㎡,8250,75
成信悦城,商业,天府新区南区,花海大道一段11号,待定,27500,0
铁投天府桃源,住宅,天府新区南区,兰磨线铁投天府桃源,108㎡,10500,113
保利仁里,住宅,天府新区南区,仁寿县文林镇陵州大道与怀仁大道交叉口,115-117㎡,10000,115
保利仁里,别墅,天府新区南区,仁寿县文林镇陵州大道与怀仁大道交叉口,142-143㎡,12500,178
天府云城,住宅,天府新区南区,天府大道天府云城,73-93㎡,12500,91
天府金融港,住宅,天府新区南区,天府大道天府金融港,110-130㎡,13000,143
朗基香颂天府二期,别墅,天府新区南区,清水镇天府大道60号,138-140㎡,18000,248
